,Unnamed: 0,es_oficialismo,0_presencia,0_apoyo,1_presencia,1_apoyo,2_presencia,2_apoyo,3_presencia,3_apoyo,nroperiodo,tipo_mayoria,resultado,periodo_Extraordinario,periodo_Ordinario,periodo_Prórroga,sesion_Especial,sesion_Preparatoria,sesion_Tablas
567,567,1,0.9035087719298246,1.0,0.75,1.0,0.5,1.0,0.29411764705882354,1.0,132,0,1,0,1,0,1,0,0
669,669,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
620,620,1,0.9736842105263158,1.0,0.8888888888888888,-0.9375,0.8888888888888888,-0.875,0.7058823529411765,0.0,132,0,1,0,0,1,1,0,0
108,108,0,0.7428571428571429,1.0,0.8048780487804879,1.0,0.7777777777777778,1.0,0.75,1.0,135,0,1,0,1,0,1,0,0
658,658,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
358,358,0,0.8,-1.0,0.9047619047619048,1.0,0.9166666666666666,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
336,336,0,0.8428571428571429,-1.0,0.8571428571428571,1.0,0.9444444444444444,1.0,0.8695652173913043,1.0,134,0,1,0,1,0,1,0,0
211,211,0,0.7,-0.5510204081632653,0.8780487804878049,1.0,0.8888888888888888,1.0,0.8260869565217391,1.0,135,0,1,0,1,0,1,0,0
833,833,1,0.8869565217391304,1.0,0.7631578947368421,0.8965517241379308,0.5714285714285714,0.6666666666666666,0.3636363636363637,1.0,130,0,1,0,1,0,0,0,1
937,937,0,0.4615384615384616,1.0,0.6363636363636364,0.9714285714285714,0.7948717948717948,1.0,0.6666666666666666,1.0,137,0,1,0,1,0,1,0,0
904,904,0,0.5846153846153846,1.0,0.8909090909090909,-0.08163265306122447,0.75,0.8,0.6111111111111112,1.0,137,0,1,0,1,0,0,0,1
624,624,1,0.9736842105263158,1.0,0.8888888888888888,-0.9375,0.8888888888888888,-1.0,0.7058823529411765,0.0,132,0,1,0,0,1,1,0,0
587,587,1,0.9210526315789472,0.9904761904761904,0.5277777777777778,1.0,0.7222222222222222,1.0,0.5294117647058824,0.8888888888888888,132,0,1,0,1,0,0,0,1
255,255,0,0.8307692307692308,-1.0,0.9454545454545454,1.0,0.975,1.0,0.8947368421052632,1.0,135,0,1,1,0,0,1,0,0
28,28,0,0.9076923076923076,1.0,0.9454545454545454,-1.0,0.9,-1.0,0.9473684210526316,1.0,136,1,0,0,1,0,1,0,0
550,550,1,0.9473684210526316,1.0,0.8611111111111112,1.0,0.7777777777777778,1.0,0.8235294117647058,1.0,132,0,1,0,1,0,1,0,0
910,910,0,0.7076923076923077,-1.0,0.9090909090909092,1.0,0.725,1.0,0.3888888888888889,1.0,137,0,1,0,1,0,0,0,1
485,485,1,0.8947368421052632,1.0,0.7714285714285715,1.0,0.7777777777777778,-1.0,0.26666666666666666,1.0,133,0,1,0,1,0,1,0,0
249,249,0,0.5846153846153846,1.0,0.9090909090909092,-1.0,0.925,-1.0,0.631578947368421,1.0,135,2,0,1,0,0,1,0,0
541,541,1,0.9736842105263158,1.0,0.7567567567567568,1.0,0.7777777777777778,1.0,0.29411764705882354,1.0,132,0,1,0,1,0,1,0,0
704,704,1,0.8947368421052632,1.0,0.4473684210526316,1.0,0.15,1.0,0.4545454545454545,1.0,131,0,1,0,1,0,0,0,1
99,99,0,0.7230769230769231,-1.0,0.8181818181818182,1.0,0.725,1.0,0.7222222222222222,1.0,136,0,1,1,0,0,1,0,0
822,822,1,0.9130434782608696,0.9904761904761904,0.5789473684210527,1.0,0.2857142857142857,0.6666666666666666,0.3636363636363637,1.0,130,0,1,0,1,0,0,0,1
883,883,1,0.5903614457831325,0.979591836734694,0.4878048780487805,0.95,0.6666666666666666,0.875,0.5454545454545454,0.6666666666666666,129,0,1,0,1,0,1,0,0
892,892,1,0.9736842105263158,1.0,0.8947368421052632,-1.0,0.8095238095238095,0.8823529411764706,0.8181818181818182,-1.0,129,0,1,1,0,0,1,0,0
599,599,1,0.9561403508771931,1.0,0.75,-0.2962962962962963,0.8888888888888888,-1.0,0.5294117647058824,0.0,132,0,1,0,0,1,1,0,0
167,167,0,0.6,0.9761904761904762,0.6829268292682927,-0.8214285714285714,0.8333333333333334,-0.7333333333333333,0.43478260869565216,0.5,135,0,1,0,1,0,1,0,0
59,59,0,0.8,1.0,0.8363636363636363,-1.0,0.85,-1.0,0.8333333333333334,0.8666666666666667,136,2,0,0,1,0,1,0,0
549,549,1,0.9473684210526316,0.9444444444444444,0.8611111111111112,0.06451612903225806,0.7777777777777778,0.0,0.8235294117647058,1.0,132,0,1,0,1,0,1,0,0
577,577,1,0.8684210526315791,1.0,0.6388888888888888,-1.0,0.4444444444444444,-1.0,0.05882352941176471,-1.0,132,0,1,0,1,0,1,0,0
807,807,1,0.9652173913043478,1.0,0.7368421052631579,-1.0,0.8095238095238095,-1.0,0.9090909090909092,-1.0,130,0,1,0,1,0,1,0,0
928,928,0,0.7692307692307693,-1.0,0.9636363636363636,1.0,0.8974358974358975,1.0,0.6666666666666666,0.5,137,0,1,0,1,0,1,0,0
197,197,0,0.6714285714285714,1.0,0.8536585365853658,1.0,0.8611111111111112,1.0,0.8260869565217391,1.0,135,0,1,0,1,0,1,0,0
265,265,0,0.9367088607594936,0.9864864864864864,0.9523809523809524,1.0,0.9722222222222222,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,0,0,1
36,36,0,0.9230769230769232,1.0,0.9636363636363636,-1.0,0.925,-1.0,0.8421052631578947,1.0,136,1,0,0,1,0,1,0,0
733,733,1,0.9545454545454546,1.0,0.9473684210526316,-0.9444444444444444,0.8181818181818182,-1.0,0.7,-1.0,131,0,1,0,1,0,1,0,0
193,193,0,0.4142857142857143,0.9310344827586208,0.8292682926829268,0.9411764705882352,0.9444444444444444,1.0,0.7826086956521741,1.0,135,0,1,0,1,0,1,0,0
919,919,0,0.5538461538461539,1.0,0.8363636363636363,1.0,0.7,1.0,0.2777777777777778,1.0,137,0,1,0,1,0,0,0,1
178,178,0,0.8142857142857143,-1.0,0.8780487804878049,1.0,0.9444444444444444,0.9705882352941176,0.6521739130434783,1.0,135,0,1,0,1,0,1,0,0
371,371,0,0.8142857142857143,-1.0,0.9047619047619048,1.0,0.8888888888888888,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
961,961,0,0.8,1.0,0.6727272727272727,1.0,0.8205128205128205,1.0,0.4117647058823529,1.0,137,0,1,0,1,0,1,0,0
611,611,1,0.9736842105263158,1.0,0.8888888888888888,-0.9375,0.8888888888888888,-1.0,0.6470588235294118,0.0,132,0,1,0,0,1,1,0,0
164,164,0,0.6285714285714286,1.0,0.7804878048780488,0.96875,0.8333333333333334,0.9333333333333332,0.4782608695652174,1.0,135,0,1,0,1,0,1,0,0
78,78,0,0.5384615384615384,1.0,0.9090909090909092,1.0,0.85,1.0,0.7222222222222222,1.0,136,0,1,1,0,0,1,0,0
685,685,1,0.8,0.9891304347826086,0.5,1.0,0.1,1.0,0.4545454545454545,1.0,131,0,1,0,1,0,0,0,1
415,415,0,0.5652173913043478,-1.0,0.9047619047619048,1.0,0.8611111111111112,1.0,0.6956521739130435,1.0,134,0,1,0,1,0,1,0,0
187,187,0,0.7571428571428571,-1.0,0.8292682926829268,1.0,0.8888888888888888,1.0,0.7826086956521741,-1.0,135,0,0,0,1,0,1,0,0
649,649,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
804,804,1,0.7913043478260869,1.0,0.4473684210526316,1.0,0.2857142857142857,1.0,0.18181818181818185,1.0,130,0,1,0,1,0,1,0,0
39,39,0,0.6,1.0,0.9454545454545454,-1.0,0.875,-1.0,0.631578947368421,1.0,136,1,0,0,1,0,1,0,0
335,335,0,0.8285714285714286,-1.0,0.9523809523809524,1.0,0.8611111111111112,1.0,0.9130434782608696,0.6190476190476191,134,0,1,0,1,0,0,0,1
260,260,0,0.8987341772151899,1.0,0.9761904761904762,-1.0,1.0,-1.0,0.8260869565217391,-0.8947368421052632,134,2,0,0,1,0,1,0,0
602,602,1,0.9473684210526316,1.0,0.75,1.0,0.8333333333333334,1.0,0.5294117647058824,1.0,132,0,1,0,0,1,1,0,0
918,918,0,0.5538461538461539,1.0,0.8363636363636363,1.0,0.7,1.0,0.2777777777777778,1.0,137,0,1,0,1,0,0,0,1
97,97,0,0.676923076923077,0.9772727272727272,0.8909090909090909,1.0,0.775,1.0,0.4444444444444444,1.0,136,0,1,1,0,0,1,0,0
784,784,1,0.9652173913043478,1.0,0.7631578947368421,-1.0,0.6666666666666666,-1.0,0.8181818181818182,-1.0,130,0,1,0,1,0,1,0,0
68,68,0,0.7846153846153846,1.0,0.8545454545454545,1.0,0.925,1.0,0.8333333333333334,1.0,136,0,1,0,1,0,1,0,0
545,545,1,0.9824561403508772,1.0,0.0,,0.0,,0.0,,132,0,1,0,1,0,1,0,0
496,496,1,0.9298245614035088,1.0,0.4571428571428571,-1.0,0.4444444444444444,-1.0,0.4666666666666667,1.0,133,0,1,0,1,0,1,0,0
628,628,1,0.9736842105263158,1.0,0.8888888888888888,-0.9375,0.8888888888888888,0.875,0.7058823529411765,0.0,132,0,1,0,0,1,1,0,0
568,568,1,0.8245614035087719,1.0,0.8611111111111112,1.0,0.8333333333333334,1.0,0.8235294117647058,1.0,132,0,1,0,1,0,1,0,0
820,820,1,0.9217391304347826,1.0,0.6578947368421053,0.84,0.2380952380952381,-0.6,0.3636363636363637,-0.75,130,0,1,0,1,0,0,0,1
365,365,0,0.8,-1.0,0.8809523809523809,1.0,0.8888888888888888,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
270,270,0,0.8227848101265823,-0.9692307692307692,0.9047619047619048,1.0,0.9166666666666666,1.0,0.5652173913043478,1.0,134,1,0,0,1,0,0,0,1
491,491,1,0.9649122807017544,1.0,0.8285714285714286,-0.8620689655172413,0.9444444444444444,-1.0,0.06666666666666668,0.0,133,0,1,0,1,0,1,0,0
648,648,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
827,827,1,0.9304347826086956,1.0,0.7631578947368421,-0.9655172413793104,0.6666666666666666,-0.9285714285714286,0.6363636363636364,-1.0,130,0,1,0,1,0,0,0,1
702,702,1,0.912280701754386,1.0,0.6842105263157895,1.0,0.35,1.0,0.7272727272727273,-1.0,131,0,1,0,1,0,0,0,1
192,192,0,0.5428571428571428,1.0,0.6341463414634146,1.0,0.75,1.0,0.6521739130434783,1.0,135,0,1,0,1,0,1,0,0
114,114,0,0.8,0.9285714285714286,0.902439024390244,1.0,0.8888888888888888,1.0,0.8333333333333334,1.0,135,0,1,0,1,0,1,0,0
995,995,0,0.9327731092436976,1.0,0.7450980392156863,1.0,0.9361702127659576,1.0,1.0,1.0,137,0,1,1,0,0,1,0,0
687,687,1,0.7913043478260869,0.978021978021978,0.5,-1.0,0.1,-1.0,0.3636363636363637,0.0,131,0,1,0,1,0,0,0,1
636,636,1,0.7478260869565218,1.0,0.6578947368421053,1.0,0.55,1.0,0.5454545454545454,1.0,131,1,1,0,1,0,0,0,1
402,402,0,0.8,-1.0,0.9761904761904762,0.975609756097561,0.9444444444444444,0.8235294117647058,0.8260869565217391,0.8947368421052632,134,0,1,0,1,0,1,0,0
580,580,1,0.8859649122807017,1.0,0.8333333333333334,1.0,0.7777777777777778,1.0,0.5294117647058824,1.0,132,0,1,0,1,0,1,0,0
901,901,0,0.7692307692307693,1.0,0.9090909090909092,-1.0,0.75,-1.0,0.7777777777777778,1.0,137,1,0,0,1,0,1,0,0
150,150,0,0.9142857142857144,1.0,0.975609756097561,-1.0,1.0,-1.0,0.8695652173913043,1.0,135,2,0,0,1,0,1,0,0
598,598,1,0.9561403508771931,1.0,0.7777777777777778,-1.0,0.9444444444444444,-1.0,0.8235294117647058,-1.0,132,0,1,0,0,1,1,0,0
147,147,0,0.9571428571428572,-1.0,0.951219512195122,1.0,0.8888888888888888,1.0,0.8260869565217391,-1.0,135,0,0,0,1,0,1,0,0
333,333,0,0.8142857142857143,1.0,0.9047619047619048,0.9736842105263158,0.8611111111111112,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,0,0,1
294,294,0,0.7088607594936709,-0.9285714285714286,0.9285714285714286,1.0,0.8611111111111112,1.0,0.7391304347826086,0.9411764705882352,134,0,1,0,1,0,1,0,0
31,31,0,0.8,1.0,0.9454545454545454,-1.0,0.85,-1.0,0.8421052631578947,1.0,136,1,0,0,1,0,1,0,0
45,45,0,0.9692307692307692,1.0,0.9090909090909092,-1.0,0.975,-1.0,0.9473684210526316,1.0,136,0,1,0,1,0,1,0,0
824,824,1,0.9130434782608696,0.9809523809523808,0.5526315789473685,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.2727272727272727,1.0,130,0,1,0,1,0,0,0,1
495,495,1,0.9210526315789472,1.0,0.42857142857142855,-1.0,0.5,-1.0,0.3333333333333333,-0.6,133,0,1,0,1,0,1,0,0
40,40,0,0.8307692307692308,0.9814814814814816,0.9636363636363636,-0.981132075471698,0.95,-1.0,0.8421052631578947,-0.1875,136,2,0,0,1,0,1,0,0
245,245,0,0.7538461538461538,-0.8775510204081632,0.9636363636363636,1.0,0.975,1.0,0.8421052631578947,1.0,135,0,1,1,0,0,1,0,0
64,64,0,0.7846153846153846,0.9803921568627452,0.8909090909090909,1.0,0.925,1.0,0.8333333333333334,1.0,136,0,1,0,1,0,1,0,0
168,168,0,0.7714285714285715,0.9814814814814816,0.902439024390244,-1.0,0.8611111111111112,-1.0,0.6521739130434783,1.0,135,2,0,0,1,0,1,0,0
437,437,0,0.5942028985507246,-1.0,0.8809523809523809,1.0,0.8611111111111112,1.0,0.6521739130434783,1.0,134,0,1,0,1,0,1,0,0
932,932,0,0.7846153846153846,-1.0,0.9636363636363636,1.0,0.9230769230769232,1.0,0.6111111111111112,0.4545454545454545,137,0,1,0,1,0,1,0,0
173,173,0,0.7,1.0,0.8536585365853658,-0.9142857142857144,0.9166666666666666,-0.9090909090909092,0.5217391304347826,1.0,135,2,0,0,1,0,1,0,0
19,19,0,0.8153846153846154,1.0,0.9636363636363636,-1.0,0.925,-1.0,0.6842105263157895,1.0,136,1,0,0,1,0,1,0,0
130,130,0,0.6428571428571429,1.0,0.8780487804878049,-1.0,0.8888888888888888,-1.0,0.6086956521739131,1.0,135,2,0,0,1,0,1,0,0
467,467,1,0.9473684210526316,1.0,0.7142857142857143,-1.0,0.8888888888888888,-1.0,0.5714285714285714,-1.0,133,0,1,0,1,0,1,0,0
330,330,0,0.5571428571428572,1.0,0.9523809523809524,1.0,0.8888888888888888,1.0,0.7391304347826086,1.0,134,0,1,0,1,0,0,0,1
695,695,1,0.7826086956521741,1.0,0.5526315789473685,1.0,0.3,1.0,0.4545454545454545,1.0,131,0,1,0,1,0,0,0,1
179,179,0,0.7,0.979591836734694,0.8780487804878049,1.0,0.8611111111111112,1.0,0.8260869565217391,1.0,135,0,1,0,1,0,1,0,0
905,905,0,0.5692307692307692,1.0,0.8909090909090909,0.7142857142857143,0.75,0.9,0.6666666666666666,1.0,137,0,1,0,1,0,0,0,1
976,976,0,0.975,1.0,0.8823529411764706,-1.0,0.8936170212765957,-1.0,0.8666666666666667,-1.0,137,0,1,1,0,0,1,0,0
37,37,0,0.7076923076923077,1.0,0.9454545454545454,-1.0,0.875,-1.0,0.6842105263157895,1.0,136,1,0,0,1,0,1,0,0
266,266,0,0.9620253164556962,1.0,0.9761904761904762,1.0,0.9722222222222222,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,0,0,1
988,988,0,0.9833333333333332,1.0,0.8431372549019608,-0.9069767441860463,0.8723404255319149,-1.0,0.9333333333333332,-1.0,137,0,1,1,0,0,1,0,0
22,22,0,0.676923076923077,1.0,0.9454545454545454,-1.0,0.95,-1.0,0.8421052631578947,1.0,136,1,0,0,1,0,1,0,0
210,210,0,0.7,1.0,0.8292682926829268,1.0,0.8333333333333334,1.0,0.8260869565217391,1.0,135,0,1,0,1,0,1,0,0
776,776,1,0.9304347826086956,1.0,0.0,,0.0,,0.0,,130,0,1,0,1,0,0,0,1
366,366,0,0.7142857142857143,-1.0,0.8333333333333334,1.0,0.9444444444444444,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
385,385,0,0.8428571428571429,-1.0,0.8809523809523809,1.0,0.9722222222222222,1.0,0.8695652173913043,1.0,134,0,1,0,1,0,1,0,0
936,936,0,0.5538461538461539,1.0,0.8181818181818182,1.0,0.9487179487179488,1.0,0.7222222222222222,1.0,137,0,1,0,1,0,1,0,0
88,88,0,0.6615384615384615,-1.0,0.8909090909090909,1.0,0.85,1.0,0.6666666666666666,1.0,136,0,1,1,0,0,1,0,0
62,62,0,0.7538461538461538,1.0,0.8727272727272727,1.0,0.9,1.0,0.8333333333333334,1.0,136,0,1,0,1,0,1,0,0
449,449,0,0.7714285714285715,1.0,0.8536585365853658,-1.0,0.8611111111111112,-1.0,0.625,1.0,134,2,0,1,0,0,1,0,0
721,721,1,0.9454545454545454,1.0,0.6052631578947368,-1.0,0.7272727272727273,1.0,0.8,1.0,131,0,1,0,1,0,1,0,0
250,250,0,0.7692307692307693,1.0,0.9636363636363636,1.0,0.975,1.0,0.8421052631578947,1.0,135,0,1,1,0,0,1,0,0
882,882,1,0.6144578313253012,1.0,0.3414634146341464,1.0,0.75,1.0,0.5909090909090909,1.0,129,0,1,0,1,0,1,0,0
149,149,0,0.9571428571428572,1.0,0.9268292682926829,1.0,0.8611111111111112,1.0,0.7826086956521741,1.0,135,0,1,0,1,0,1,0,0
354,354,0,0.7857142857142857,-1.0,0.9047619047619048,1.0,0.9444444444444444,1.0,0.9130434782608696,0.9523809523809524,134,0,1,0,1,0,1,0,0
475,475,1,0.8859649122807017,1.0,0.6571428571428571,-1.0,0.2777777777777778,-1.0,0.4666666666666667,-0.7142857142857143,133,0,1,0,1,0,0,0,1
143,143,0,0.9142857142857144,-1.0,0.951219512195122,1.0,0.8888888888888888,1.0,0.6956521739130435,1.0,135,0,1,0,1,0,1,0,0
521,521,1,0.8487394957983193,1.0,0.5675675675675675,0.9523809523809524,0.7222222222222222,0.0,0.5294117647058824,1.0,132,0,1,0,1,0,0,0,1
878,878,1,0.7590361445783133,0.984126984126984,0.6829268292682927,0.9642857142857144,0.8333333333333334,0.95,0.8181818181818182,1.0,129,0,1,0,1,0,1,0,0
846,846,1,0.7674418604651163,1.0,0.8372093023255814,1.0,0.7142857142857143,1.0,0.7894736842105263,1.0,129,0,1,0,1,0,0,0,1
992,992,0,0.975,1.0,0.7843137254901961,-1.0,0.8085106382978723,-1.0,0.8666666666666667,-1.0,137,0,1,1,0,0,1,0,0
877,877,1,0.7228915662650602,0.9833333333333332,0.7804878048780488,0.96875,0.7916666666666666,0.9473684210526316,0.8636363636363636,1.0,129,0,1,0,1,0,1,0,0
7,7,0,0.8461538461538461,-1.0,0.9454545454545454,0.9807692307692308,0.95,1.0,0.631578947368421,1.0,136,1,0,0,1,0,0,0,1
457,457,1,0.9210526315789472,1.0,0.7428571428571429,1.0,0.7777777777777778,0.42857142857142855,0.2352941176470588,1.0,133,0,1,0,1,0,0,0,1
244,244,0,0.676923076923077,-1.0,0.9636363636363636,1.0,1.0,1.0,0.8947368421052632,0.7647058823529411,135,0,1,1,0,0,1,0,0
819,819,1,0.9217391304347826,1.0,0.6842105263157895,0.0,0.2380952380952381,-0.2,0.3636363636363637,-1.0,130,0,1,0,1,0,0,0,1
849,849,1,0.6046511627906976,1.0,0.6744186046511628,1.0,0.42857142857142855,1.0,0.6842105263157895,1.0,129,0,1,0,1,0,0,0,1
61,61,0,0.8,1.0,0.7636363636363637,-1.0,0.875,-1.0,0.8333333333333334,1.0,136,2,0,0,1,0,1,0,0
373,373,0,0.8428571428571429,-1.0,0.9285714285714286,1.0,0.9722222222222222,1.0,0.9130434782608696,0.9047619047619048,134,0,1,0,1,0,1,0,0
769,769,1,0.7478260869565218,0.9767441860465116,0.5526315789473685,0.9047619047619048,0.047619047619047616,1.0,0.4545454545454545,-1.0,130,0,1,0,1,0,0,0,1
973,973,0,0.9833333333333332,0.9830508474576272,0.8823529411764706,-1.0,0.8936170212765957,-1.0,0.8666666666666667,-1.0,137,0,1,1,0,0,1,0,0
356,356,0,0.5857142857142857,-1.0,0.8809523809523809,1.0,0.9444444444444444,1.0,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
345,345,0,0.8142857142857143,1.0,0.8809523809523809,-1.0,0.9166666666666666,-1.0,0.7826086956521741,-0.8888888888888888,134,0,0,0,1,0,1,0,0
395,395,0,0.8428571428571429,1.0,0.9523809523809524,-1.0,0.8888888888888888,-0.9375,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
832,832,1,0.8434782608695652,0.3608247422680412,0.8421052631578947,0.96875,0.5714285714285714,0.8333333333333334,0.3636363636363637,1.0,130,0,1,0,1,0,0,0,1
765,765,1,0.7130434782608696,1.0,0.5,1.0,0.4761904761904762,1.0,0.4545454545454545,1.0,130,0,1,0,1,0,0,0,1
337,337,0,0.8142857142857143,-0.9473684210526316,0.8809523809523809,1.0,0.9166666666666666,1.0,0.8695652173913043,1.0,134,0,1,0,1,0,1,0,0
332,332,0,0.8142857142857143,1.0,0.9285714285714286,1.0,0.8611111111111112,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,0,0,1
29,29,0,0.8923076923076924,0.9655172413793104,0.9272727272727272,-1.0,0.925,-1.0,0.8421052631578947,1.0,136,1,0,0,1,0,1,0,0
213,213,0,0.7,1.0,0.8780487804878049,1.0,0.8888888888888888,1.0,0.8260869565217391,1.0,135,0,1,0,1,0,1,0,0
468,468,1,0.9473684210526316,1.0,0.7142857142857143,1.0,0.8888888888888888,1.0,0.5714285714285714,1.0,133,0,1,0,1,0,1,0,0
779,779,1,0.9304347826086956,0.9813084112149532,0.0,,0.0,,0.0,,130,0,1,0,1,0,0,0,1
105,105,0,0.8,1.0,0.902439024390244,1.0,0.8888888888888888,1.0,0.7916666666666666,1.0,135,0,1,0,1,0,1,0,0
837,837,1,0.8347826086956521,1.0,0.5263157894736842,1.0,0.2857142857142857,-1.0,0.3636363636363637,0.0,130,0,1,0,1,0,0,0,1
276,276,0,0.9113924050632912,-0.9166666666666666,0.9761904761904762,1.0,0.9444444444444444,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
834,834,1,0.8956521739130435,0.9902912621359224,0.7631578947368421,1.0,0.5238095238095238,1.0,0.3636363636363637,1.0,130,0,1,0,1,0,0,0,1
80,80,0,0.6153846153846154,1.0,0.8909090909090909,1.0,0.775,1.0,0.8888888888888888,1.0,136,0,1,1,0,0,1,0,0
242,242,0,0.6923076923076923,-1.0,0.9636363636363636,1.0,1.0,1.0,0.8947368421052632,0.17647058823529413,135,0,1,1,0,0,1,0,0
963,963,0,0.7846153846153846,1.0,0.6727272727272727,1.0,0.7948717948717948,1.0,0.4117647058823529,1.0,137,0,1,0,1,0,1,0,0
990,990,0,0.9833333333333332,1.0,0.8235294117647058,-1.0,0.8297872340425532,-1.0,0.9333333333333332,-1.0,137,0,1,1,0,0,1,0,0
821,821,1,0.9130434782608696,1.0,0.6578947368421053,1.0,0.2857142857142857,1.0,0.3636363636363637,1.0,130,0,1,0,1,0,0,0,1
618,618,1,0.9736842105263158,1.0,0.8888888888888888,-0.9375,0.8888888888888888,-1.0,0.7058823529411765,0.0,132,0,1,0,0,1,1,0,0
666,666,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
899,899,0,0.8923076923076924,1.0,0.9090909090909092,-1.0,0.775,-1.0,0.9444444444444444,1.0,137,1,0,0,1,0,1,0,0
344,344,0,0.6571428571428571,-1.0,0.8571428571428571,1.0,0.9444444444444444,1.0,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
967,967,0,0.5846153846153846,0.9210526315789472,0.6727272727272727,0.8378378378378378,0.7948717948717948,0.5483870967741935,0.4117647058823529,1.0,137,0,1,0,1,0,1,0,0
50,50,0,0.6923076923076923,1.0,0.8,1.0,0.875,1.0,0.7222222222222222,1.0,136,0,1,0,1,0,1,0,0
124,124,0,0.42857142857142855,0.9666666666666668,0.951219512195122,-1.0,0.8333333333333334,-1.0,0.39130434782608703,0.8888888888888888,135,2,0,0,1,0,1,0,0
844,844,1,0.686046511627907,1.0,0.813953488372093,1.0,0.6071428571428571,1.0,0.8421052631578947,1.0,129,0,1,0,1,0,0,0,1
38,38,0,0.953846153846154,1.0,0.9636363636363636,-1.0,0.9,-1.0,0.8421052631578947,1.0,136,1,0,0,1,0,1,0,0
842,842,1,0.9217391304347826,1.0,0.8421052631578947,1.0,0.7142857142857143,1.0,1.0,1.0,130,0,1,1,0,0,1,0,0
830,830,1,0.9130434782608696,1.0,0.7631578947368421,-0.9655172413793104,0.5714285714285714,-1.0,0.3636363636363637,-1.0,130,0,1,0,1,0,0,0,1
857,857,1,0.7906976744186046,1.0,0.7209302325581395,0.967741935483871,0.3928571428571429,1.0,0.7894736842105263,1.0,129,0,1,0,1,0,0,0,1
5,5,0,0.8461538461538461,-1.0,0.9636363636363636,1.0,0.95,1.0,0.7368421052631579,1.0,136,0,1,0,1,0,0,0,1
159,159,0,0.2857142857142857,0.55,0.7804878048780488,0.3125,0.75,0.5555555555555556,0.5652173913043478,0.8461538461538461,135,0,1,0,1,0,1,0,0
722,722,1,0.9181818181818182,1.0,0.631578947368421,-1.0,0.8181818181818182,-1.0,0.8,-1.0,131,0,1,0,1,0,1,0,0
843,843,1,0.9652173913043478,0.9639639639639641,0.9736842105263158,-1.0,0.95,-1.0,1.0,-1.0,130,0,1,1,0,0,1,0,0
443,443,0,0.057142857142857134,1.0,0.9285714285714286,1.0,0.9166666666666666,1.0,0.9565217391304348,1.0,134,0,1,1,0,0,1,0,0
662,662,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
536,536,1,0.9561403508771931,1.0,0.5675675675675675,-1.0,0.2222222222222222,-1.0,0.5294117647058824,-1.0,132,0,1,0,1,0,0,0,1
739,739,1,0.9545454545454546,1.0,0.9473684210526316,-0.9444444444444444,0.8181818181818182,-1.0,0.7,-1.0,131,0,1,0,1,0,1,0,0
353,353,0,0.5857142857142857,1.0,0.9047619047619048,1.0,0.8611111111111112,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
589,589,1,0.8859649122807017,1.0,0.5833333333333334,1.0,0.7222222222222222,1.0,0.5882352941176471,1.0,132,0,1,0,1,0,0,0,1
139,139,0,0.8571428571428571,1.0,0.951219512195122,1.0,0.8888888888888888,1.0,0.5652173913043478,1.0,135,0,1,0,1,0,1,0,0
862,862,1,0.6976744186046512,1.0,0.6744186046511628,1.0,0.21428571428571427,1.0,0.631578947368421,1.0,129,0,1,0,1,0,0,0,1
659,659,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
993,993,0,0.975,1.0,0.7843137254901961,-1.0,0.8085106382978723,-1.0,0.7333333333333333,-1.0,137,0,1,1,0,0,1,0,0
670,670,1,0.9913793103448276,0.9130434782608696,1.0,-1.0,1.0,-1.0,1.0,-1.0,131,0,1,0,1,0,1,0,0
388,388,0,0.7142857142857143,1.0,0.9047619047619048,1.0,0.8055555555555556,1.0,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
273,273,0,0.9113924050632912,-0.8888888888888888,0.9761904761904762,1.0,0.9444444444444444,1.0,0.8695652173913043,1.0,134,0,1,0,1,0,1,0,0
